band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1460.226000,,,
band1,level,4,1,3527.817000,,,
band1,level,6,1,6231.566000,,,
band1,transition,,,,2_1,0_1,21.728821
band1,transition,,,,4_1,2_1,42.263526
band1,transition,,,,6_1,4_1,58.072506
band2,level,0,2,2776.542000,,,
band2,level,2,3,4386.975000,,,
band2,level,4,3,6428.405000,,,
band2,level,6,3,9121.453000,,,
band2,transition,,,,2_3,0_2,29.627954
band2,transition,,,,4_3,2_3,56.484215
band2,transition,,,,6_3,4_3,71.233281
band3,level,2,2,3628.477000,,,
band3,level,3,1,5019.681000,,,
band3,level,4,2,5884.991000,,,
band3,level,5,1,7346.166000,,,
band3,level,6,2,8598.581000,,,
band3,transition,,,,3_1,2_2,48.928994
band3,transition,,,,4_2,2_2,23.716473
band3,transition,,,,5_1,4_2,31.977043
band3,transition,,,,6_2,4_2,50.691676
band3,transition,,,,4_2,3_1,32.886788
band3,transition,,,,6_2,5_1,20.819951
band3,transition,,,,5_1,3_1,41.171801
interband,transition,,,,2_2,0_1,0.230208
interband,transition,,,,2_2,2_1,15.002803
interband,transition,,,,2_2,0_2,1.621864
interband,transition,,,,0_2,2_1,37.846331
