band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1604.309000,,,
band1,level,4,1,3175.806000,,,
band1,level,6,1,4609.528000,,,
band1,transition,,,,2_1,0_1,21.956540
band1,transition,,,,4_1,2_1,49.754689
band1,transition,,,,6_1,4_1,82.743936
band2,level,0,2,1985.221000,,,
band2,level,2,3,3273.414000,,,
band2,level,4,3,4438.625000,,,
band2,level,6,3,5738.829000,,,
band2,transition,,,,2_3,0_2,29.640158
band2,transition,,,,4_3,2_3,56.926189
band2,transition,,,,6_3,4_3,69.615307
band3,level,2,2,2807.764000,,,
band3,level,3,1,4142.748000,,,
band3,level,4,2,4144.227000,,,
band3,level,5,1,5324.167000,,,
band3,level,6,2,5348.686000,,,
band3,transition,,,,3_1,2_2,53.756784
band3,transition,,,,4_2,2_2,38.738629
band3,transition,,,,5_1,4_2,21.078313
band3,transition,,,,6_2,4_2,75.717250
band3,transition,,,,4_2,3_1,2.347275
band3,transition,,,,6_2,5_1,0.412732
band3,transition,,,,5_1,3_1,66.559183
interband,transition,,,,2_2,0_1,0.447208
interband,transition,,,,2_2,2_1,46.296979
interband,transition,,,,2_2,0_2,0.270031
interband,transition,,,,0_2,2_1,69.455198
