band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,793.812000,,,
band1,level,4,1,1761.777000,,,
band1,level,6,1,2885.328000,,,
band1,transition,,,,2_1,0_1,29.429649
band1,transition,,,,4_1,2_1,50.744257
band1,transition,,,,6_1,4_1,69.119161
band2,level,0,2,2110.715000,,,
band2,level,2,3,2948.431000,,,
band2,level,4,4,3868.046000,,,
band2,level,6,3,4849.480000,,,
band2,transition,,,,2_3,0_2,38.933424
band2,transition,,,,4_4,2_3,69.048972
band2,transition,,,,6_3,4_4,94.053453
band3,level,2,2,1698.343000,,,
band3,level,3,1,2553.637000,,,
band3,level,4,2,2833.326000,,,
band3,level,5,1,3686.493000,,,
band3,level,6,2,4078.493000,,,
band3,transition,,,,3_1,2_2,57.776281
band3,transition,,,,4_2,2_2,31.304553
band3,transition,,,,5_1,4_2,28.344816
band3,transition,,,,6_2,4_2,55.538870
band3,transition,,,,4_2,3_1,8.518822
band3,transition,,,,6_2,5_1,6.123006
band3,transition,,,,5_1,3_1,44.839159
interband,transition,,,,2_2,0_1,0.389817
interband,transition,,,,2_2,2_1,43.643941
interband,transition,,,,0_2,2_2,2.396228
interband,transition,,,,0_2,2_1,29.331067
