band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,3046.424000,,,
band1,level,4,1,7190.379000,,,
band1,level,6,1,12386.040000,,,
band1,transition,,,,2_1,0_1,6.706760
band1,transition,,,,4_1,2_1,12.164390
band1,transition,,,,6_1,4_1,16.639471
band2,level,0,2,5924.115000,,,
band2,level,2,3,9340.401000,,,
band2,level,4,3,14017.138000,,,
band2,level,6,3,20244.794000,,,
band2,transition,,,,2_3,0_2,7.367709
band2,transition,,,,4_3,2_3,11.152752
band2,transition,,,,6_3,4_3,13.849603
band3,level,2,2,6713.767000,,,
band3,level,3,1,10441.789000,,,
band3,level,4,2,11730.433000,,,
band3,level,5,1,15481.083000,,,
band3,level,6,2,17611.275000,,,
band3,transition,,,,3_1,2_2,11.930548
band3,transition,,,,4_2,2_2,6.356827
band3,transition,,,,5_1,4_2,7.005363
band3,transition,,,,6_2,4_2,11.669891
band3,transition,,,,4_2,3_1,6.373836
band3,transition,,,,6_2,5_1,5.205775
band3,transition,,,,5_1,3_1,10.350251
interband,transition,,,,2_2,0_1,0.004050
interband,transition,,,,2_2,2_1,6.406998
interband,transition,,,,2_2,0_2,0.504436
interband,transition,,,,0_2,2_1,8.126100
