band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,956.465000,,,
band1,level,4,1,2019.965000,,,
band1,level,6,1,3133.392000,,,
band1,transition,,,,2_1,0_1,14.632628
band1,transition,,,,4_1,2_1,31.660115
band1,transition,,,,6_1,4_1,53.087304
band2,level,0,2,1901.080000,,,
band2,level,2,3,2729.846000,,,
band2,level,4,3,3676.998000,,,
band2,level,6,3,4690.014000,,,
band2,transition,,,,2_3,0_2,26.209565
band2,transition,,,,4_3,2_3,25.419190
band2,transition,,,,6_3,4_3,60.785069
band3,level,2,2,2294.467000,,,
band3,level,3,1,2903.365000,,,
band3,level,4,2,3147.201000,,,
band3,level,5,1,3768.822000,,,
band3,level,6,2,4103.398000,,,
band3,transition,,,,3_1,2_2,50.806793
band3,transition,,,,4_2,2_2,42.550510
band3,transition,,,,5_1,4_2,16.303579
band3,transition,,,,6_2,4_2,74.851817
band3,transition,,,,4_2,3_1,7.857915
band3,transition,,,,6_2,5_1,1.601830
band3,transition,,,,5_1,3_1,53.983713
interband,transition,,,,2_2,0_1,2.672841
interband,transition,,,,2_2,2_1,23.076360
interband,transition,,,,2_2,0_2,7.403616
interband,transition,,,,0_2,2_1,32.925299
