band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,434.472000,,,
band1,level,4,1,1124.563000,,,
band1,level,6,1,2011.462000,,,
band1,transition,,,,2_1,0_1,40.921461
band1,transition,,,,4_1,2_1,66.854177
band1,transition,,,,6_1,4_1,91.543314
band2,level,0,2,1565.460000,,,
band2,level,2,3,2099.943000,,,
band2,level,4,4,2821.218000,,,
band2,level,6,4,3703.640000,,,
band2,transition,,,,2_3,0_2,56.462736
band2,transition,,,,4_4,2_3,96.467959
band2,transition,,,,6_4,4_4,122.980215
band3,level,2,2,970.635000,,,
band3,level,3,1,1458.318000,,,
band3,level,4,2,1802.332000,,,
band3,level,5,1,2333.345000,,,
band3,level,6,2,2821.763000,,,
band3,transition,,,,3_1,2_2,75.364841
band3,transition,,,,4_2,2_2,51.175328
band3,transition,,,,5_1,4_2,33.353297
band3,transition,,,,6_2,4_2,79.552346
band3,transition,,,,4_2,3_1,0.034324
band3,transition,,,,6_2,5_1,0.721358
band3,transition,,,,5_1,3_1,62.606541
interband,transition,,,,2_2,0_1,6.861804
interband,transition,,,,2_2,2_1,65.080782
interband,transition,,,,0_2,2_2,63.603696
interband,transition,,,,0_2,2_1,15.505708
