band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,490.726000,,,
band1,level,4,1,1114.368000,,,
band1,level,6,1,1848.070000,,,
band1,transition,,,,2_1,0_1,61.882177
band1,transition,,,,4_1,2_1,107.594941
band1,transition,,,,6_1,4_1,146.116270
band2,level,0,2,1210.662000,,,
band2,level,2,3,1852.752000,,,
band2,transition,,,,2_3,0_2,67.765662
band3,level,2,2,972.616000,,,
band3,level,3,1,1614.265000,,,
band3,level,4,2,1626.309000,,,
band3,level,5,1,2363.118000,,,
band3,level,6,2,2392.473000,,,
band3,transition,,,,3_1,2_2,99.848511
band3,transition,,,,4_2,2_2,79.003546
band3,transition,,,,5_1,4_2,41.571704
band3,transition,,,,6_2,4_2,123.188964
band3,transition,,,,4_2,3_1,0.235962
band3,transition,,,,6_2,5_1,0.086554
band3,transition,,,,5_1,3_1,94.910597
interband,transition,,,,2_2,0_1,2.602580
interband,transition,,,,2_2,2_1,110.578817
interband,transition,,,,0_2,2_2,71.129838
interband,transition,,,,0_2,2_1,31.587451
