band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,401.173000,,,
band1,level,4,1,970.838000,,,
band1,level,6,1,1686.918000,,,
band1,transition,,,,2_1,0_1,60.375290
band1,transition,,,,4_1,2_1,101.339292
band1,transition,,,,6_1,4_1,135.285576
band2,level,0,2,1069.636000,,,
band2,level,2,3,1719.978000,,,
band2,level,4,4,2448.440000,,,
band2,level,6,4,3245.818000,,,
band2,transition,,,,2_3,0_2,56.956887
band2,transition,,,,4_4,2_3,100.904589
band2,transition,,,,6_4,4_4,146.869966
band3,level,2,2,890.152000,,,
band3,level,3,1,1583.906000,,,
band3,transition,,,,3_1,2_2,71.861154
interband,transition,,,,2_2,0_1,0.249697
interband,transition,,,,2_2,2_1,70.724305
interband,transition,,,,0_2,2_2,143.985911
interband,transition,,,,0_2,2_1,39.206691
