band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,76.373000,,,
band1,level,4,1,236.689000,,,
band1,level,6,1,412.702000,,,
band1,transition,,,,2_1,0_1,392.606488
band1,transition,,,,4_1,2_1,584.626558
band1,transition,,,,6_1,4_1,925.639311
band2,level,0,2,124.118000,,,
band2,level,2,2,167.600000,,,
band2,level,4,2,275.637000,,,
band2,level,6,2,501.323000,,,
band2,transition,,,,2_2,0_2,1390.554426
band2,transition,,,,4_2,2_2,1549.788649
band2,transition,,,,6_2,4_2,504.509527
band3,level,2,3,373.538000,,,
band3,level,3,1,444.487000,,,
band3,level,4,3,535.438000,,,
band3,level,5,1,649.041000,,,
band3,level,6,3,785.096000,,,
band3,transition,,,,3_1,2_3,837.381545
band3,transition,,,,4_3,2_3,300.978619
band3,transition,,,,5_1,4_3,428.301962
band3,transition,,,,6_3,4_3,582.633276
band3,transition,,,,4_3,3_1,616.119942
band3,transition,,,,6_3,5_1,297.118349
band3,transition,,,,5_1,3_1,483.584793
interband,transition,,,,2_3,0_1,13.367697
interband,transition,,,,2_3,2_1,33.520060
interband,transition,,,,2_3,0_2,0.047639
interband,transition,,,,0_2,2_1,114.477014
