band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1806.807000,,,
band1,level,4,1,4050.828000,,,
band1,level,6,1,6629.058000,,,
band1,transition,,,,2_1,0_1,5.361995
band1,transition,,,,4_1,2_1,10.389046
band1,transition,,,,6_1,4_1,16.600735
band2,level,0,2,4199.243000,,,
band2,level,2,3,5916.857000,,,
band2,level,4,4,7996.484000,,,
band2,level,6,4,10605.875000,,,
band2,transition,,,,2_3,0_2,10.387672
band2,transition,,,,4_4,2_3,16.430980
band2,transition,,,,6_4,4_4,18.151378
band3,level,2,2,3655.128000,,,
band3,level,3,1,5730.053000,,,
band3,level,4,2,5996.391000,,,
band3,level,5,1,8223.807000,,,
band3,level,6,2,8594.790000,,,
band3,transition,,,,3_1,2_2,11.597475
band3,transition,,,,4_2,2_2,8.138170
band3,transition,,,,5_1,4_2,5.848139
band3,transition,,,,6_2,4_2,14.895546
band3,transition,,,,4_2,3_1,0.610329
band3,transition,,,,6_2,5_1,1.006101
band3,transition,,,,5_1,3_1,11.779261
interband,transition,,,,2_2,0_1,0.104671
interband,transition,,,,2_2,2_1,10.135990
interband,transition,,,,0_2,2_2,4.495619
interband,transition,,,,0_2,2_1,10.157946
