band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1341.196000,,,
band1,level,4,1,2665.527000,,,
band1,level,6,1,3853.942000,,,
band1,transition,,,,2_1,0_1,26.387142
band1,transition,,,,4_1,2_1,56.426526
band1,transition,,,,6_1,4_1,90.683514
band2,level,0,2,1705.716000,,,
band2,level,2,3,2751.304000,,,
band2,level,4,2,3440.579000,,,
band2,level,6,2,4298.946000,,,
band2,transition,,,,2_3,0_2,36.658598
band2,transition,,,,4_2,2_3,84.671983
band2,transition,,,,6_2,4_2,137.380326
band3,level,2,2,2414.331000,,,
band3,level,3,1,3469.870000,,,
band3,level,4,3,3804.339000,,,
band3,level,5,1,4315.711000,,,
band3,level,6,4,5074.844000,,,
band3,transition,,,,3_1,2_2,57.381605
band3,transition,,,,4_3,2_2,29.263786
band3,transition,,,,5_1,4_3,20.918471
band3,transition,,,,6_4,4_3,51.330734
band3,transition,,,,4_3,3_1,12.491797
band3,transition,,,,6_4,5_1,2.292472
band3,transition,,,,5_1,3_1,98.651484
interband,transition,,,,2_2,0_1,2.843359
interband,transition,,,,2_2,2_1,55.735965
interband,transition,,,,2_2,0_2,2.344279
interband,transition,,,,0_2,2_1,77.178065
