band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,230.418000,,,
band1,level,4,1,609.724000,,,
band1,level,6,1,1092.395000,,,
band1,transition,,,,2_1,0_1,110.485996
band1,transition,,,,4_1,2_1,180.648158
band1,transition,,,,6_1,4_1,231.873849
band2,level,0,2,1178.737000,,,
band2,level,2,3,1430.993000,,,
band2,level,4,3,1732.394000,,,
band2,level,6,3,2065.244000,,,
band2,transition,,,,2_3,0_2,181.555721
band2,transition,,,,4_3,2_3,355.893544
band2,transition,,,,6_3,4_3,516.321248
band3,level,2,2,982.596000,,,
band3,level,3,1,1274.379000,,,
band3,level,4,2,1423.986000,,,
band3,level,5,1,1751.584000,,,
band3,level,6,2,1900.943000,,,
band3,transition,,,,3_1,2_2,212.975014
band3,transition,,,,4_2,2_2,100.090191
band3,transition,,,,5_1,4_2,115.586109
band3,transition,,,,6_2,4_2,208.839824
band3,transition,,,,4_2,3_1,128.015844
band3,transition,,,,6_2,5_1,79.672591
band3,transition,,,,5_1,3_1,160.093551
interband,transition,,,,2_2,0_1,2.318404
interband,transition,,,,2_2,2_1,35.796980
interband,transition,,,,0_2,2_2,1.680263
interband,transition,,,,0_2,2_1,80.600153
