band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1328.599000,,,
band1,level,4,1,2687.661000,,,
band1,level,6,1,3882.017000,,,
band1,transition,,,,2_1,0_1,13.277722
band1,transition,,,,4_1,2_1,24.333733
band1,transition,,,,6_1,4_1,38.593709
band2,level,0,2,2399.209000,,,
band2,level,2,3,3176.051000,,,
band2,level,4,4,4580.077000,,,
band2,level,6,4,6085.011000,,,
band2,transition,,,,2_3,0_2,23.284694
band2,transition,,,,4_4,2_3,14.667963
band2,transition,,,,6_4,4_4,15.401826
band3,level,2,2,2516.282000,,,
band3,level,3,1,3459.952000,,,
band3,level,4,2,3587.529000,,,
band3,level,5,1,4590.436000,,,
band3,level,6,2,4707.852000,,,
band3,transition,,,,3_1,2_2,31.740167
band3,transition,,,,4_2,2_2,19.982269
band3,transition,,,,5_1,4_2,11.818570
band3,transition,,,,6_2,4_2,31.582489
band3,transition,,,,4_2,3_1,4.536633
band3,transition,,,,6_2,5_1,8.871139
band3,transition,,,,5_1,3_1,28.097078
interband,transition,,,,2_2,0_1,0.218770
interband,transition,,,,2_2,2_1,24.001740
interband,transition,,,,2_2,0_2,1.608717
interband,transition,,,,0_2,2_1,19.816323
