band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,6513.106000,,,
band1,level,4,1,15036.272000,,,
band1,level,6,1,26000.159000,,,
band1,transition,,,,2_1,0_1,13.998047
band1,transition,,,,4_1,2_1,23.827422
band1,transition,,,,6_1,4_1,30.657945
band2,level,0,2,13465.256000,,,
band2,level,2,3,22732.977000,,,
band2,level,4,4,33924.424000,,,
band2,level,6,4,47770.058000,,,
band2,transition,,,,2_3,0_2,11.522567
band2,transition,,,,4_4,2_3,18.174583
band2,transition,,,,6_4,4_4,22.945842
band3,level,2,2,12208.914000,,,
band3,level,3,1,20313.755000,,,
band3,level,4,2,21966.910000,,,
band3,level,5,1,31136.779000,,,
band3,level,6,2,33738.233000,,,
band3,transition,,,,3_1,2_2,21.396096
band3,transition,,,,4_2,2_2,14.928081
band3,transition,,,,5_1,4_2,8.725887
band3,transition,,,,6_2,4_2,23.839792
band3,transition,,,,4_2,3_1,5.367531
band3,transition,,,,6_2,5_1,5.124267
band3,transition,,,,5_1,3_1,18.398601
interband,transition,,,,2_2,0_1,0.103029
interband,transition,,,,2_2,2_1,19.164030
interband,transition,,,,0_2,2_2,13.813786
interband,transition,,,,0_2,2_1,2.471313
