band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,275.480000,,,
band1,level,4,1,727.161000,,,
band1,level,6,1,1325.483000,,,
band1,transition,,,,2_1,0_1,95.440664
band1,transition,,,,4_1,2_1,154.454660
band1,transition,,,,6_1,4_1,194.935163
band2,level,0,2,878.370000,,,
band2,level,2,3,1371.665000,,,
band2,level,4,3,1877.180000,,,
band2,level,6,3,2485.308000,,,
band2,transition,,,,2_3,0_2,78.078752
band2,transition,,,,4_3,2_3,87.916596
band2,transition,,,,6_3,4_3,154.263795
band3,level,2,2,785.244000,,,
band3,level,3,1,1296.350000,,,
band3,level,4,2,1323.880000,,,
band3,level,5,1,1958.077000,,,
band3,level,6,2,1967.438000,,,
band3,transition,,,,3_1,2_2,104.838540
band3,transition,,,,4_2,2_2,79.916964
band3,transition,,,,5_1,4_2,42.500428
band3,transition,,,,6_2,4_2,137.321348
band3,transition,,,,4_2,3_1,43.127991
band3,transition,,,,6_2,5_1,32.335692
band3,transition,,,,5_1,3_1,101.001458
interband,transition,,,,2_2,0_1,0.203181
interband,transition,,,,2_2,2_1,49.324119
interband,transition,,,,0_2,2_2,151.073951
interband,transition,,,,0_2,2_1,52.811833
