band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,66.672000,,,
band1,level,4,1,220.894000,,,
band1,level,6,1,459.480000,,,
band1,transition,,,,2_1,0_1,297.387185
band1,transition,,,,4_1,2_1,428.925779
band1,transition,,,,6_1,4_1,480.117263
band2,level,0,2,1079.294000,,,
band2,level,2,3,1144.310000,,,
band2,level,4,3,1300.043000,,,
band2,level,6,3,1548.919000,,,
band2,transition,,,,2_3,0_2,421.415565
band2,transition,,,,4_3,2_3,525.244582
band2,transition,,,,6_3,4_3,559.324602
band3,level,2,2,1094.379000,,,
band3,level,3,1,1162.330000,,,
band3,level,4,2,1241.140000,,,
band3,level,5,1,1359.618000,,,
band3,level,6,2,1453.442000,,,
band3,transition,,,,3_1,2_2,662.713504
band3,transition,,,,4_2,2_2,243.707904
band3,transition,,,,5_1,4_2,269.372769
band3,transition,,,,6_2,4_2,560.029674
band3,transition,,,,4_2,3_1,477.540691
band3,transition,,,,6_2,5_1,227.277655
band3,transition,,,,5_1,3_1,382.830143
interband,transition,,,,2_2,0_1,4.798301
interband,transition,,,,2_2,2_1,6.356316
interband,transition,,,,2_2,0_2,25.538591
interband,transition,,,,0_2,2_1,22.161928
