band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1227.947000,,,
band1,level,4,1,2572.690000,,,
band1,level,6,1,4059.709000,,,
band1,transition,,,,2_1,0_1,15.883037
band1,transition,,,,4_1,2_1,30.225314
band1,transition,,,,6_1,4_1,43.645988
band2,level,0,2,2225.524000,,,
band2,level,2,3,3487.007000,,,
band2,level,4,4,4871.974000,,,
band2,level,6,3,6325.167000,,,
band2,transition,,,,2_3,0_2,19.910225
band2,transition,,,,4_4,2_3,32.458057
band2,transition,,,,6_3,4_4,44.693389
band3,level,2,2,2363.837000,,,
band3,level,3,1,3363.405000,,,
band3,level,4,2,3900.323000,,,
band3,level,5,1,4820.740000,,,
band3,level,6,2,5555.489000,,,
band3,transition,,,,3_1,2_2,37.950846
band3,transition,,,,4_2,2_2,19.409920
band3,transition,,,,5_1,4_2,19.490214
band3,transition,,,,6_2,4_2,35.178870
band3,transition,,,,4_2,3_1,2.868932
band3,transition,,,,6_2,5_1,2.327314
band3,transition,,,,5_1,3_1,28.506916
interband,transition,,,,2_2,0_1,0.227541
interband,transition,,,,2_2,2_1,28.194123
interband,transition,,,,2_2,0_2,0.611277
interband,transition,,,,0_2,2_1,26.584667
