band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,681.281000,,,
band1,level,4,1,1875.606000,,,
band1,level,6,1,3547.380000,,,
band1,transition,,,,2_1,0_1,15.986591
band1,transition,,,,4_1,2_1,25.331810
band1,transition,,,,6_1,4_1,30.738989
band2,level,0,2,2626.518000,,,
band2,level,2,3,3468.247000,,,
band2,level,4,3,4740.702000,,,
band2,level,6,3,6503.180000,,,
band2,transition,,,,2_3,0_2,20.291530
band2,transition,,,,4_3,2_3,31.837728
band2,transition,,,,6_3,4_3,37.458789
band3,level,2,2,2225.908000,,,
band3,level,3,1,2980.199000,,,
band3,level,4,2,3579.577000,,,
band3,level,5,1,4523.929000,,,
band3,level,6,2,5360.453000,,,
band3,transition,,,,3_1,2_2,28.939970
band3,transition,,,,4_2,2_2,11.842378
band3,transition,,,,5_1,4_2,14.842714
band3,transition,,,,6_2,4_2,23.004956
band3,transition,,,,4_2,3_1,17.057406
band3,transition,,,,6_2,5_1,7.979857
band3,transition,,,,5_1,3_1,18.367612
interband,transition,,,,2_2,0_1,0.346371
interband,transition,,,,2_2,2_1,5.416317
interband,transition,,,,0_2,2_2,2.067690
interband,transition,,,,0_2,2_1,8.307953
