band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,2680.180000,,,
band1,level,4,1,4827.754000,,,
band1,level,6,1,6826.835000,,,
band1,transition,,,,2_1,0_1,6.581545
band1,transition,,,,4_1,2_1,17.013012
band1,transition,,,,6_1,4_1,29.606179
band2,level,0,2,3162.047000,,,
band2,level,2,2,5101.978000,,,
band2,level,4,2,7173.495000,,,
band2,level,6,2,9081.723000,,,
band2,transition,,,,2_2,0_2,6.370064
band2,transition,,,,4_2,2_2,17.921198
band2,transition,,,,6_2,4_2,34.086240
band3,level,2,3,6734.737000,,,
band3,level,3,1,8631.750000,,,
band3,level,4,3,8964.811000,,,
band3,level,5,1,10411.597000,,,
band3,level,6,3,10766.989000,,,
band3,transition,,,,3_1,2_3,9.237474
band3,transition,,,,4_3,2_3,20.238375
band3,transition,,,,5_1,4_3,4.930828
band3,transition,,,,6_3,4_3,42.031730
band3,transition,,,,4_3,3_1,10.579878
band3,transition,,,,6_3,5_1,10.793465
band3,transition,,,,5_1,3_1,27.909660
interband,transition,,,,2_3,0_1,1.655266
interband,transition,,,,2_3,2_1,12.414184
interband,transition,,,,2_3,0_2,3.969556
interband,transition,,,,0_2,2_1,31.520547
