band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,721.778000,,,
band1,level,4,1,1685.186000,,,
band1,level,6,1,2816.787000,,,
band1,transition,,,,2_1,0_1,26.265965
band1,transition,,,,4_1,2_1,47.938260
band1,transition,,,,6_1,4_1,69.202380
band2,level,0,2,2009.854000,,,
band2,level,2,3,2692.873000,,,
band2,level,4,3,3491.402000,,,
band2,level,6,3,4499.002000,,,
band2,transition,,,,2_3,0_2,45.888090
band2,transition,,,,4_3,2_3,84.333128
band2,transition,,,,6_3,4_3,100.680337
band3,level,2,2,1673.897000,,,
band3,level,3,1,2610.851000,,,
band3,level,4,2,2705.752000,,,
band3,level,5,1,3731.144000,,,
band3,level,6,2,3836.144000,,,
band3,transition,,,,3_1,2_2,46.851936
band3,transition,,,,4_2,2_2,30.756600
band3,transition,,,,5_1,4_2,22.334354
band3,transition,,,,6_2,4_2,57.736441
band3,transition,,,,4_2,3_1,12.069567
band3,transition,,,,6_2,5_1,8.853829
band3,transition,,,,5_1,3_1,45.948580
interband,transition,,,,2_2,0_1,0.005845
interband,transition,,,,2_2,2_1,26.524787
interband,transition,,,,0_2,2_2,17.870195
interband,transition,,,,0_2,2_1,37.098486
