band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,317.843000,,,
band1,level,4,1,814.389000,,,
band1,level,6,1,1445.876000,,,
band1,transition,,,,2_1,0_1,66.495997
band1,transition,,,,4_1,2_1,105.003376
band1,transition,,,,6_1,4_1,137.980129
band2,level,0,2,1390.142000,,,
band2,level,2,3,1821.617000,,,
band2,level,4,4,2319.925000,,,
band2,level,6,4,2889.118000,,,
band2,transition,,,,2_3,0_2,95.131174
band2,transition,,,,4_4,2_3,164.842086
band2,transition,,,,6_4,4_4,224.269891
band3,level,2,2,895.779000,,,
band3,level,3,1,1363.974000,,,
band3,level,4,2,1456.683000,,,
band3,level,5,1,2001.254000,,,
band3,level,6,2,2104.990000,,,
band3,transition,,,,3_1,2_2,103.546240
band3,transition,,,,4_2,2_2,97.170913
band3,transition,,,,5_1,4_2,38.700233
band3,transition,,,,6_2,4_2,150.206347
band3,transition,,,,4_2,3_1,3.533530
band3,transition,,,,6_2,5_1,0.374667
band3,transition,,,,5_1,3_1,101.483059
interband,transition,,,,2_2,0_1,14.150948
interband,transition,,,,2_2,2_1,93.841041
interband,transition,,,,0_2,2_2,187.001458
interband,transition,,,,0_2,2_1,7.065427
