band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,829.386000,,,
band1,level,4,1,1774.553000,,,
band1,level,6,1,2828.911000,,,
band1,transition,,,,2_1,0_1,23.613410
band1,transition,,,,4_1,2_1,49.446303
band1,transition,,,,6_1,4_1,75.644753
band2,level,0,2,1727.275000,,,
band2,level,2,3,2688.939000,,,
band2,level,4,3,3658.848000,,,
band2,level,6,3,4707.412000,,,
band2,transition,,,,2_3,0_2,32.183459
band2,transition,,,,4_3,2_3,65.443404
band2,transition,,,,6_3,4_3,95.562993
band3,level,2,2,1699.687000,,,
band3,level,3,1,2775.023000,,,
band3,transition,,,,3_1,2_2,38.457113
interband,transition,,,,2_2,0_1,0.040398
interband,transition,,,,2_2,2_1,34.433782
interband,transition,,,,0_2,2_2,45.923082
interband,transition,,,,0_2,2_1,54.271602
