band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,121.080000,,,
band1,level,4,1,392.101000,,,
band1,level,6,1,804.338000,,,
band1,transition,,,,2_1,0_1,251.695888
band1,transition,,,,4_1,2_1,368.605079
band1,transition,,,,6_1,4_1,419.124336
band2,level,0,2,1053.396000,,,
band2,level,2,3,1406.290000,,,
band2,level,4,3,1812.960000,,,
band2,level,6,3,2293.492000,,,
band2,transition,,,,2_3,0_2,117.716744
band2,transition,,,,4_3,2_3,238.610167
band2,transition,,,,6_3,4_3,376.395860
band3,level,2,2,1022.128000,,,
band3,level,3,1,1185.359000,,,
band3,level,4,2,1343.341000,,,
band3,level,5,1,1570.662000,,,
band3,level,6,2,1789.989000,,,
band3,transition,,,,3_1,2_2,371.358526
band3,transition,,,,4_2,2_2,142.518693
band3,transition,,,,5_1,4_2,208.237305
band3,transition,,,,6_2,4_2,295.844888
band3,transition,,,,4_2,3_1,297.219446
band3,transition,,,,6_2,5_1,160.233260
band3,transition,,,,5_1,3_1,233.921280
interband,transition,,,,2_2,0_1,3.914617
interband,transition,,,,2_2,2_1,14.700002
interband,transition,,,,0_2,2_2,53.398418
interband,transition,,,,0_2,2_1,25.580540
