nucleus  B(21+ -> 01+)  B(22+ -> 02+)  B(23+ -> 03+)  B(24+ -> 04+)
Rf246	3.968424  0.195298  0.050097  0.073695
Rf248	3.890067  0.074626  0.039570  0.061995
Rf250	3.904003  0.023173  0.033055  0.065362
Rf252	3.924533  0.014503  0.024310  0.042136
Rf254	3.991694  0.004382  0.022643  0.024158
Rf256	4.056032  0.000348  0.018431  0.013922
Rf258	4.023413  0.001977  0.010798  0.012193
Rf260	3.868201  0.000637  0.009139  0.011945
Rf262	3.680677  0.000187  0.018047  0.028193
Rf264	3.527447  0.001633  0.031549  0.037568
Rf266	3.354226  0.001266  0.036107  0.014957
Rf268	3.256661  0.001444  0.066190  1.417744
Rf270	3.059169  3.710140  0.002409  0.170855
Rf272	2.375435  4.476638  12.079217  0.107790
Rf274	1.651355  11.682909  0.307492  0.094824
Rf276	3.535184  1.103099  0.000226  0.000364
Rf278	0.873882  0.001721  0.000031  0.000111
Rf280	0.552569  0.175949  12.674943  0.330681
Rf282	0.402456  0.194275  12.726711  0.369909
Rf284	0.296135  0.203928  0.000216  0.000059
Rf286	0.222365  0.203189  0.000732  0.000080
Rf288	0.212141  0.382788  12.718220  0.000182
Rf290	0.348403  0.000655  0.000054  0.033157
Rf292	0.566279  11.353826  0.039534  5.839043
Rf294	0.044576  0.073811  0.160026  1.698528
Rf296	8.223469  0.052211  1.881945  1.069888
Rf298	6.582294  0.001208  0.480388  0.228416
Rf300	5.125038  0.139850  0.152352  0.010750
Rf302	4.210424  5.271885  0.196569  0.002105
Rf304	3.952222  5.989976  0.130091  0.001338
Rf306	3.979006  5.903705  0.058520  0.059083
Rf308	4.105364  0.253219  0.039849  0.048356
Rf310	4.245279  0.090526  0.040331  0.067856
Rf312	4.368815  0.060483  0.026758  0.144968
Rf314	4.465668  0.050150  0.016055  0.049907
Rf316	4.568231  0.040887  0.011323  0.042561
Rf318	17.471146  4.703412  0.000098  0.085560
Rf320	4.764431  0.008704  0.015264  0.064568
Rf322	4.804239  0.001585  0.020173  0.078637
Rf324	4.787855  0.000076  0.023435  0.072680
Rf326	4.708550  0.000005  0.027433  0.090268
Rf328	4.604645  0.000146  0.035051  0.122499
Rf330	4.470803  0.000207  0.051314  0.197769
Rf332	4.325662  0.000000  0.064285  0.357259
Rf334	4.195414  0.000000  0.118875  1.018891
Rf336	4.063469  0.004327  0.291067  2.592022
Rf338	3.851036  7.984877  0.247213  2.643860
Rf340	3.415660  8.526751  0.516185  1.497904
Rf342	2.673810  9.533157  0.796466  0.029990
Rf344	2.064471  2.489831  0.548511  0.082941
Rf346	1.703516  0.036959  0.009839  0.000010
Rf348	1.385597  0.002553  0.052393  0.108603
Rf350	1.048047  0.104241  13.695286  0.076187
Rf352	0.740920  0.076758  14.050822  0.459335
Rf354	0.539030  0.061439  0.350145  0.212688
Rf356	0.411572  0.041531  0.116512  3.460507
Rf358	0.324260  0.085481  0.262327  13.793656
Rf360	0.304736  0.097329  0.319142  13.359072
Rf362	0.360007  0.226937  0.253688  1.825706
nucleus  B(21+ -> 01+)  B(23+ -> 02+)  B(22+ -> 21+)
