band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,2156.359000,,,
band1,level,4,1,4362.289000,,,
band1,level,6,1,6834.925000,,,
band1,transition,,,,2_1,0_1,4.722291
band1,transition,,,,4_1,2_1,13.982696
band1,transition,,,,6_1,4_1,24.654977
band2,level,0,2,2769.129000,,,
band2,level,2,3,4877.693000,,,
band2,level,4,4,7667.489000,,,
band2,level,6,4,10712.760000,,,
band2,transition,,,,2_3,0_2,8.430425
band2,transition,,,,4_4,2_3,11.494460
band2,transition,,,,6_4,4_4,15.268157
band3,level,2,2,3943.449000,,,
band3,level,3,1,5446.727000,,,
band3,level,4,2,5872.146000,,,
band3,level,5,1,7535.256000,,,
band3,level,6,2,8177.057000,,,
band3,transition,,,,3_1,2_2,18.667881
band3,transition,,,,4_2,2_2,17.319379
band3,transition,,,,5_1,4_2,6.167653
band3,transition,,,,6_2,4_2,29.355840
band3,transition,,,,4_2,3_1,0.255955
band3,transition,,,,6_2,5_1,0.015591
band3,transition,,,,5_1,3_1,22.465109
interband,transition,,,,2_2,0_1,0.882792
interband,transition,,,,2_2,2_1,13.079633
interband,transition,,,,2_2,0_2,0.857897
interband,transition,,,,0_2,2_1,23.469231
