band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,106.855000,,,
band1,level,4,1,354.895000,,,
band1,level,6,1,740.654000,,,
band1,transition,,,,2_1,0_1,244.035444
band1,transition,,,,4_1,2_1,351.310384
band1,transition,,,,6_1,4_1,392.129778
band2,level,0,2,1628.642000,,,
band2,level,2,3,1732.667000,,,
band2,level,4,3,1970.512000,,,
band2,level,6,3,2346.475000,,,
band2,transition,,,,2_3,0_2,279.386063
band2,transition,,,,4_3,2_3,395.716293
band2,transition,,,,6_3,4_3,417.675504
band3,level,2,2,1553.228000,,,
band3,level,3,1,1669.121000,,,
band3,level,4,2,1817.236000,,,
band3,level,5,1,2010.769000,,,
band3,level,6,2,2215.326000,,,
band3,transition,,,,3_1,2_2,398.151323
band3,transition,,,,4_2,2_2,135.212660
band3,transition,,,,5_1,4_2,205.395421
band3,transition,,,,6_2,4_2,270.645518
band3,transition,,,,4_2,3_1,295.066504
band3,transition,,,,6_2,5_1,142.638962
band3,transition,,,,5_1,3_1,218.244362
interband,transition,,,,2_2,0_1,2.113937
interband,transition,,,,2_2,2_1,4.859549
interband,transition,,,,0_2,2_2,7.260346
interband,transition,,,,0_2,2_1,19.834026
