band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,326.498000,,,
band1,level,4,1,807.630000,,,
band1,level,6,1,1419.501000,,,
band1,transition,,,,2_1,0_1,80.275838
band1,transition,,,,4_1,2_1,125.580481
band1,transition,,,,6_1,4_1,162.098964
band2,level,0,2,1086.027000,,,
band2,level,2,3,1657.813000,,,
band2,level,4,4,2356.592000,,,
band2,level,6,4,3138.654000,,,
band2,transition,,,,2_3,0_2,76.760442
band2,transition,,,,4_4,2_3,119.953559
band2,transition,,,,6_4,4_4,141.394385
band3,level,2,2,739.104000,,,
band3,level,3,1,1255.322000,,,
band3,level,4,2,1293.222000,,,
band3,level,5,1,1911.039000,,,
band3,level,6,2,1954.195000,,,
band3,transition,,,,3_1,2_2,114.219507
band3,transition,,,,4_2,2_2,94.101620
band3,transition,,,,5_1,4_2,44.466126
band3,transition,,,,6_2,4_2,145.419453
band3,transition,,,,4_2,3_1,0.019171
band3,transition,,,,6_2,5_1,0.361884
band3,transition,,,,5_1,3_1,104.632387
interband,transition,,,,2_2,0_1,6.576956
interband,transition,,,,2_2,2_1,129.574476
interband,transition,,,,0_2,2_2,167.902386
interband,transition,,,,0_2,2_1,0.211439
