band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,176.665000,,,
band1,level,4,1,472.658000,,,
band1,level,6,1,879.175000,,,
band1,transition,,,,2_1,0_1,147.054276
band1,transition,,,,4_1,2_1,236.492323
band1,transition,,,,6_1,4_1,287.511954
band2,level,0,2,573.862000,,,
band2,level,2,2,576.602000,,,
band2,level,4,2,955.319000,,,
band2,level,6,2,1469.262000,,,
band2,transition,,,,2_2,0_2,57.898529
band2,transition,,,,4_2,2_2,105.275818
band2,transition,,,,6_2,4_2,142.165748
band3,level,2,3,1180.833000,,,
interband,transition,,,,2_3,0_1,1.339441
interband,transition,,,,2_3,2_1,0.002831
interband,transition,,,,2_3,0_2,57.397115
interband,transition,,,,0_2,2_1,77.793498
