band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1973.933000,,,
band1,level,4,1,4011.688000,,,
band1,level,6,1,5972.897000,,,
band1,transition,,,,2_1,0_1,7.901852
band1,transition,,,,4_1,2_1,20.028248
band1,transition,,,,6_1,4_1,44.270305
band2,level,0,2,2606.596000,,,
band2,level,2,3,3958.812000,,,
band2,level,4,3,5890.051000,,,
band2,level,6,3,8201.414000,,,
band2,transition,,,,2_3,0_2,17.185788
band2,transition,,,,4_3,2_3,13.173210
band2,transition,,,,6_3,4_3,20.314300
band3,level,2,2,3341.738000,,,
band3,level,3,1,4647.294000,,,
band3,level,4,2,5109.094000,,,
band3,level,5,1,6306.545000,,,
band3,level,6,2,7197.870000,,,
band3,transition,,,,3_1,2_2,28.079217
band3,transition,,,,4_2,2_2,20.543370
band3,transition,,,,5_1,4_2,17.357271
band3,transition,,,,6_2,4_2,32.574328
band3,transition,,,,4_2,3_1,5.773881
band3,transition,,,,6_2,5_1,9.636618
band3,transition,,,,5_1,3_1,33.190939
interband,transition,,,,2_2,0_1,0.336234
interband,transition,,,,2_2,2_1,20.422960
interband,transition,,,,2_2,0_2,2.659921
interband,transition,,,,0_2,2_1,30.415200
