band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1251.180000,,,
band1,level,4,1,3000.681000,,,
band1,level,6,1,5100.206000,,,
band1,transition,,,,2_1,0_1,18.776062
band1,transition,,,,4_1,2_1,33.996659
band1,transition,,,,6_1,4_1,49.494694
band2,level,0,2,2195.561000,,,
band2,level,2,3,3435.549000,,,
band2,level,4,3,4883.656000,,,
band2,level,6,3,6789.276000,,,
band2,transition,,,,2_3,0_2,24.212354
band2,transition,,,,4_3,2_3,47.873099
band2,transition,,,,6_3,4_3,52.031484
band3,level,2,2,2328.449000,,,
band3,level,3,1,3905.808000,,,
band3,level,4,2,4040.084000,,,
band3,level,5,1,5978.328000,,,
band3,transition,,,,3_1,2_2,32.470474
band3,transition,,,,4_2,2_2,24.689055
band3,transition,,,,5_1,4_2,13.102642
band3,transition,,,,4_2,3_1,3.020039
band3,transition,,,,5_1,3_1,31.267355
interband,transition,,,,2_2,0_1,0.276996
interband,transition,,,,2_2,2_1,31.692648
interband,transition,,,,2_2,0_2,0.299413
interband,transition,,,,0_2,2_1,23.271147
