band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,247.177000,,,
band1,level,4,1,792.577000,,,
band1,level,6,1,1630.195000,,,
band1,transition,,,,2_1,0_1,149.045164
band1,transition,,,,4_1,2_1,219.501460
band1,transition,,,,6_1,4_1,247.472865
band2,level,0,2,1058.440000,,,
band2,level,2,3,1751.983000,,,
band2,level,4,3,2580.323000,,,
band2,level,6,3,3719.671000,,,
band2,transition,,,,2_3,0_2,38.496941
band2,transition,,,,4_3,2_3,110.858343
band2,transition,,,,6_3,4_3,151.451088
band3,level,2,2,1406.518000,,,
band3,level,3,1,1857.611000,,,
band3,level,4,2,2113.690000,,,
band3,level,5,1,2733.693000,,,
band3,level,6,2,3062.370000,,,
band3,transition,,,,3_1,2_2,119.508211
band3,transition,,,,4_2,2_2,90.841124
band3,transition,,,,5_1,4_2,51.379745
band3,transition,,,,6_2,4_2,169.110087
band3,transition,,,,4_2,3_1,114.417584
band3,transition,,,,6_2,5_1,69.285752
band3,transition,,,,5_1,3_1,116.468518
interband,transition,,,,2_2,0_1,0.821220
interband,transition,,,,2_2,2_1,9.058618
interband,transition,,,,2_2,0_2,21.855625
interband,transition,,,,0_2,2_1,23.231881
