band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,589.447000,,,
band1,level,4,1,1354.636000,,,
band1,level,6,1,2270.508000,,,
band1,transition,,,,2_1,0_1,39.976055
band1,transition,,,,4_1,2_1,67.468157
band1,transition,,,,6_1,4_1,91.699774
band2,level,0,2,1743.172000,,,
band2,level,2,3,2414.590000,,,
band2,level,4,4,3171.454000,,,
band2,level,6,4,4028.730000,,,
band2,transition,,,,2_3,0_2,54.284346
band2,transition,,,,4_4,2_3,96.164465
band2,transition,,,,6_4,4_4,103.360306
band3,level,2,2,1247.355000,,,
band3,level,3,1,1981.428000,,,
band3,level,4,2,2123.254000,,,
band3,level,5,1,2927.094000,,,
band3,level,6,2,3103.267000,,,
band3,transition,,,,3_1,2_2,68.265095
band3,transition,,,,4_2,2_2,45.187611
band3,transition,,,,5_1,4_2,29.987003
band3,transition,,,,6_2,4_2,78.277448
band3,transition,,,,4_2,3_1,6.867874
band3,transition,,,,6_2,5_1,6.829077
band3,transition,,,,5_1,3_1,57.449277
interband,transition,,,,2_2,0_1,1.230633
interband,transition,,,,2_2,2_1,64.641759
interband,transition,,,,0_2,2_2,38.687126
interband,transition,,,,0_2,2_1,34.937784
