band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,127.949000,,,
band1,level,4,1,424.387000,,,
band1,level,6,1,886.522000,,,
band1,transition,,,,2_1,0_1,262.472615
band1,transition,,,,4_1,2_1,377.492021
band1,transition,,,,6_1,4_1,420.176980
band2,level,0,2,1612.849000,,,
band2,level,2,3,1754.622000,,,
band2,level,4,3,2075.079000,,,
band2,level,6,3,2566.262000,,,
band2,transition,,,,2_3,0_2,297.138249
band2,transition,,,,4_3,2_3,432.855779
band2,transition,,,,6_3,4_3,490.670311
band3,level,2,2,1441.364000,,,
band3,level,3,1,1578.578000,,,
band3,level,4,2,1758.019000,,,
band3,level,5,1,1983.683000,,,
band3,level,6,2,2246.418000,,,
band3,transition,,,,3_1,2_2,436.114797
band3,transition,,,,4_2,2_2,147.350376
band3,transition,,,,5_1,4_2,233.025003
band3,transition,,,,6_2,4_2,295.971455
band3,transition,,,,4_2,3_1,325.801434
band3,transition,,,,6_2,5_1,171.443688
band3,transition,,,,5_1,3_1,238.068966
interband,transition,,,,2_2,0_1,2.907624
interband,transition,,,,2_2,2_1,6.278499
interband,transition,,,,0_2,2_2,2.632551
interband,transition,,,,0_2,2_1,24.740779
