band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,524.272000,,,
band1,level,4,1,1273.483000,,,
band1,level,6,1,2214.617000,,,
band1,transition,,,,2_1,0_1,44.998498
band1,transition,,,,4_1,2_1,70.951708
band1,transition,,,,6_1,4_1,92.238366
band2,level,0,2,1773.625000,,,
band2,level,2,3,2373.190000,,,
band2,level,4,4,3132.908000,,,
band2,level,6,3,4023.790000,,,
band2,transition,,,,2_3,0_2,50.714082
band2,transition,,,,4_4,2_3,83.815904
band2,transition,,,,6_3,4_4,109.567203
band3,level,2,2,1156.003000,,,
band3,level,3,1,1791.881000,,,
band3,level,4,2,2148.316000,,,
band3,level,5,1,2803.631000,,,
band3,level,6,2,3296.744000,,,
band3,transition,,,,3_1,2_2,78.129121
band3,transition,,,,4_2,2_2,42.667459
band3,transition,,,,5_1,4_2,34.974336
band3,transition,,,,6_2,4_2,66.412843
band3,transition,,,,4_2,3_1,0.030592
band3,transition,,,,6_2,5_1,0.034799
band3,transition,,,,5_1,3_1,57.385129
interband,transition,,,,2_2,0_1,3.368867
interband,transition,,,,2_2,2_1,74.772165
interband,transition,,,,0_2,2_2,2.377940
interband,transition,,,,0_2,2_1,18.277890
