band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,694.792000,,,
band1,level,4,1,1479.931000,,,
band1,level,6,1,2377.277000,,,
band1,transition,,,,2_1,0_1,29.744350
band1,transition,,,,4_1,2_1,56.619580
band1,transition,,,,6_1,4_1,77.813149
band2,level,0,2,1956.472000,,,
band2,level,2,3,2829.490000,,,
band2,level,4,3,3654.419000,,,
band2,level,6,3,4518.504000,,,
band2,transition,,,,2_3,0_2,40.918807
band2,transition,,,,4_3,2_3,79.379298
band2,transition,,,,6_3,4_3,115.643523
band3,level,2,2,2068.323000,,,
band3,level,3,1,2836.743000,,,
band3,level,4,2,3028.111000,,,
band3,level,5,1,3734.480000,,,
band3,level,6,2,3991.058000,,,
band3,transition,,,,3_1,2_2,65.637548
band3,transition,,,,4_2,2_2,34.058333
band3,transition,,,,5_1,4_2,38.486236
band3,transition,,,,6_2,4_2,67.992360
band3,transition,,,,4_2,3_1,32.670917
band3,transition,,,,6_2,5_1,24.620935
band3,transition,,,,5_1,3_1,57.136169
interband,transition,,,,2_2,0_1,0.718957
interband,transition,,,,2_2,2_1,26.306687
interband,transition,,,,2_2,0_2,1.262498
interband,transition,,,,0_2,2_1,49.653630
