band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,2323.851000,,,
band1,level,4,1,4438.803000,,,
band1,level,6,1,6408.738000,,,
band1,transition,,,,2_1,0_1,13.307168
band1,transition,,,,4_1,2_1,27.580943
band1,transition,,,,6_1,4_1,43.432970
band2,level,0,2,3515.314000,,,
band2,level,2,3,5320.255000,,,
band2,level,4,3,7048.602000,,,
band2,level,6,3,8700.562000,,,
band2,transition,,,,2_3,0_2,19.567263
band2,transition,,,,4_3,2_3,37.692211
band2,transition,,,,6_3,4_3,56.536027
band3,level,2,2,4570.379000,,,
band3,level,3,1,6511.483000,,,
band3,level,4,2,6514.762000,,,
band3,level,5,1,8260.470000,,,
band3,level,6,2,8311.576000,,,
band3,transition,,,,3_1,2_2,33.158792
band3,transition,,,,4_2,2_2,22.052109
band3,transition,,,,5_1,4_2,16.862626
band3,transition,,,,6_2,4_2,41.227377
band3,transition,,,,4_2,3_1,1.927648
band3,transition,,,,6_2,5_1,2.882178
band3,transition,,,,5_1,3_1,33.694210
interband,transition,,,,2_2,0_1,0.105711
interband,transition,,,,2_2,2_1,26.276945
interband,transition,,,,2_2,0_2,0.353138
interband,transition,,,,0_2,2_1,30.933029
