band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,137.046000,,,
band1,level,4,1,417.097000,,,
band1,level,6,1,822.705000,,,
band1,transition,,,,2_1,0_1,272.349947
band1,transition,,,,4_1,2_1,421.498203
band1,transition,,,,6_1,4_1,508.668279
band2,level,0,2,632.907000,,,
band2,level,2,2,791.460000,,,
band2,level,4,2,1096.431000,,,
band2,level,6,2,1454.466000,,,
band2,transition,,,,2_2,0_2,135.227598
band2,transition,,,,4_2,2_2,276.179310
band2,transition,,,,6_2,4_2,638.711051
band3,level,2,3,901.770000,,,
band3,level,3,1,1076.832000,,,
band3,level,4,3,1235.261000,,,
band3,level,5,1,1491.206000,,,
band3,level,6,3,1695.007000,,,
band3,transition,,,,3_1,2_3,159.012322
band3,transition,,,,4_3,2_3,240.984102
band3,transition,,,,5_1,4_3,162.380410
band3,transition,,,,6_3,4_3,365.263649
band3,transition,,,,4_3,3_1,205.713971
band3,transition,,,,6_3,5_1,142.917430
band3,transition,,,,5_1,3_1,262.990822
interband,transition,,,,2_3,0_1,9.954596
interband,transition,,,,2_3,2_1,0.134675
interband,transition,,,,2_3,0_2,124.045397
interband,transition,,,,0_2,2_1,114.998440
