band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,909.814000,,,
band1,level,4,1,2184.182000,,,
band1,level,6,1,3862.751000,,,
band1,transition,,,,2_1,0_1,13.960116
band1,transition,,,,4_1,2_1,24.428798
band1,transition,,,,6_1,4_1,30.447692
band2,level,0,2,2950.367000,,,
band2,level,2,3,4297.396000,,,
band2,level,4,3,5753.509000,,,
band2,level,6,3,7678.941000,,,
band2,transition,,,,2_3,0_2,12.742479
band2,transition,,,,4_3,2_3,17.829420
band2,transition,,,,6_3,4_3,34.268672
band3,level,2,2,4064.933000,,,
band3,level,3,1,4912.539000,,,
band3,level,4,2,5472.526000,,,
band3,level,5,1,6403.784000,,,
band3,level,6,2,7050.149000,,,
band3,transition,,,,3_1,2_2,28.460067
band3,transition,,,,4_2,2_2,5.708613
band3,transition,,,,5_1,4_2,18.649936
band3,transition,,,,6_2,4_2,33.227696
band3,transition,,,,4_2,3_1,28.820088
band3,transition,,,,6_2,5_1,15.562171
band3,transition,,,,5_1,3_1,24.367873
interband,transition,,,,2_2,0_1,0.063250
interband,transition,,,,2_2,2_1,3.672748
interband,transition,,,,2_2,0_2,3.515019
interband,transition,,,,0_2,2_1,15.092900
