band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,920.337000,,,
band1,level,4,1,2065.963000,,,
band1,level,6,1,3430.180000,,,
band1,transition,,,,2_1,0_1,18.268657
band1,transition,,,,4_1,2_1,35.550682
band1,transition,,,,6_1,4_1,49.699769
band2,level,0,2,2120.517000,,,
band2,level,2,3,3335.918000,,,
band2,level,4,3,4507.499000,,,
band2,level,6,3,5738.405000,,,
band2,transition,,,,2_3,0_2,22.109299
band2,transition,,,,4_3,2_3,49.668183
band2,transition,,,,6_3,4_3,76.318936
band3,level,2,2,2279.037000,,,
band3,level,3,1,3348.975000,,,
band3,level,4,2,3588.985000,,,
band3,level,5,1,4725.937000,,,
band3,level,6,2,4992.066000,,,
band3,transition,,,,3_1,2_2,36.100280
band3,transition,,,,4_2,2_2,21.960732
band3,transition,,,,5_1,4_2,18.212144
band3,transition,,,,6_2,4_2,42.720616
band3,transition,,,,4_2,3_1,14.037076
band3,transition,,,,6_2,5_1,10.298907
band3,transition,,,,5_1,3_1,33.364185
interband,transition,,,,2_2,0_1,0.111112
interband,transition,,,,2_2,2_1,16.510614
interband,transition,,,,2_2,0_2,1.176171
interband,transition,,,,0_2,2_1,33.266177
