Se66	0.000000  0.008237  0.000000
Se68	0.045466  0.003321  0.049296
Se70	0.041707  0.060424  0.048026
Se72	0.064201  0.037007  0.132206
Se74	0.070579  0.058752  0.133269
Se76	0.059764  0.064865  0.113371
Se78	0.055236  0.065476  0.087053
Se80	0.047313  0.070649  0.044103
Se82	0.039927  0.063158  0.024398
Se84	0.027853  0.027397  0.045656
Se86	0.032744  0.038892  0.057911
Se88	0.046375  0.013230  0.075496
Se90	0.050976  0.036266  0.072122
Se92	0.052064  0.028219  0.060939
Se94	0.052673  0.022502  0.064427
Se96	0.051944  0.040827  0.075964
Se98	0.049551  0.073590  0.078606
Se100	0.047927  0.074416  0.082253
Se102	0.043212  0.065624  0.080501
Se104	0.000002  0.014234  0.000001
Se106	0.045224  0.065993  0.100075
Se108	0.035955  0.044690  0.113393
Se110	0.048588  0.081735  0.080621
Se112	0.048137  0.053522  0.065013
Se114	0.052709  0.071564  0.073657
Se116	0.059715  0.069612  0.081219
Se118	0.067718  0.068877  0.090624
Se120	0.072707  0.036592  0.104741
Se122	0.073929  0.041558  0.118263
Se124	0.072296  0.050245  0.119537
