band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1136.849000,,,
band1,level,4,1,2312.400000,,,
band1,level,6,1,3581.146000,,,
band1,transition,,,,2_1,0_1,23.297210
band1,transition,,,,4_1,2_1,47.860815
band1,transition,,,,6_1,4_1,70.611855
band2,level,0,2,1940.136000,,,
band2,level,2,3,3053.693000,,,
band2,level,4,3,4174.086000,,,
band2,level,6,3,5335.507000,,,
band2,transition,,,,2_3,0_2,30.681021
band2,transition,,,,4_3,2_3,60.441108
band2,transition,,,,6_3,4_3,87.008659
band3,level,2,2,2406.771000,,,
band3,level,3,1,3529.331000,,,
band3,level,4,2,3646.897000,,,
band3,level,5,1,4763.693000,,,
band3,level,6,2,4910.602000,,,
band3,transition,,,,3_1,2_2,52.861324
band3,transition,,,,4_2,2_2,33.142503
band3,transition,,,,5_1,4_2,26.611128
band3,transition,,,,6_2,4_2,60.349067
band3,transition,,,,4_2,3_1,11.594405
band3,transition,,,,6_2,5_1,11.545616
band3,transition,,,,5_1,3_1,49.973603
interband,transition,,,,2_2,0_1,0.043234
interband,transition,,,,2_2,2_1,36.217374
interband,transition,,,,2_2,0_2,0.754575
interband,transition,,,,0_2,2_1,49.498838
