band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1524.070000,,,
band1,level,4,1,2892.520000,,,
band1,level,6,1,4253.793000,,,
band1,transition,,,,2_1,0_1,13.261384
band1,transition,,,,4_1,2_1,25.383401
band1,transition,,,,6_1,4_1,36.095079
band2,level,0,2,2806.833000,,,
band2,level,2,3,4161.221000,,,
band2,level,4,3,5432.290000,,,
band2,level,6,3,6734.105000,,,
band2,transition,,,,2_3,0_2,19.691869
band2,transition,,,,4_3,2_3,35.808963
band2,transition,,,,6_3,4_3,47.784939
band3,level,2,2,3479.135000,,,
band3,level,3,1,4983.901000,,,
band3,transition,,,,3_1,2_2,33.256097
interband,transition,,,,2_2,0_1,0.068118
interband,transition,,,,2_2,2_1,22.063243
interband,transition,,,,2_2,0_2,0.000059
interband,transition,,,,0_2,2_1,21.622029
