band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1576.982000,,,
band1,level,4,1,3381.748000,,,
band1,level,6,1,5400.237000,,,
band1,transition,,,,2_1,0_1,16.618590
band1,transition,,,,4_1,2_1,33.570736
band1,transition,,,,6_1,4_1,49.304898
band2,level,0,2,2638.713000,,,
band2,level,2,3,4144.183000,,,
band2,level,4,3,5774.603000,,,
band2,level,6,3,7507.886000,,,
band2,transition,,,,2_3,0_2,22.372802
band2,transition,,,,4_3,2_3,42.507633
band2,transition,,,,6_3,4_3,61.475511
band3,level,2,2,3336.141000,,,
band3,level,3,1,4959.032000,,,
band3,level,4,2,5133.711000,,,
band3,level,5,1,6872.006000,,,
band3,level,6,2,7033.884000,,,
band3,transition,,,,3_1,2_2,35.280464
band3,transition,,,,4_2,2_2,24.355491
band3,transition,,,,5_1,4_2,15.814024
band3,transition,,,,6_2,4_2,45.251933
band3,transition,,,,4_2,3_1,8.726649
band3,transition,,,,6_2,5_1,7.546550
band3,transition,,,,5_1,3_1,34.199495
interband,transition,,,,2_2,0_1,0.064506
interband,transition,,,,2_2,2_1,21.128249
interband,transition,,,,2_2,0_2,0.088289
interband,transition,,,,0_2,2_1,32.756609
