band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1744.872000,,,
band1,level,4,1,3459.097000,,,
band1,level,6,1,5205.805000,,,
band1,transition,,,,2_1,0_1,10.279865
band1,transition,,,,4_1,2_1,21.992529
band1,transition,,,,6_1,4_1,34.791015
band2,level,0,2,2885.233000,,,
band2,level,2,3,4369.782000,,,
band2,level,4,3,6121.532000,,,
band2,level,6,3,8016.336000,,,
band2,transition,,,,2_3,0_2,15.388833
band2,transition,,,,4_3,2_3,24.736557
band2,transition,,,,6_3,4_3,37.118785
band3,level,2,2,3394.125000,,,
band3,level,3,1,4756.401000,,,
band3,level,4,2,5143.284000,,,
band3,level,5,1,6412.604000,,,
band3,level,6,2,6971.779000,,,
band3,transition,,,,3_1,2_2,25.975809
band3,transition,,,,4_2,2_2,15.719786
band3,transition,,,,5_1,4_2,13.798606
band3,transition,,,,6_2,4_2,29.889880
band3,transition,,,,4_2,3_1,6.714405
band3,transition,,,,6_2,5_1,5.798158
band3,transition,,,,5_1,3_1,23.303782
interband,transition,,,,2_2,0_1,0.109265
interband,transition,,,,2_2,2_1,16.732488
interband,transition,,,,2_2,0_2,1.594618
interband,transition,,,,0_2,2_1,25.189427
